"","Estimate","upperCI","Cul"
"232",9748.3476419917,-8238.26412591602,"x"
"233",9375.9388027709,-7535.31512030961,"x"
"234",10370.8418553847,-9816.55334933389,"x"
"235",9624.4907785508,-8049.32411361031,"x"
"236",8954.49737566713,-6412.45776555167,"x"
"237",9853.61059648819,-8426.23083286529,"x"
"238",9567.7574787157,-7828.92074708969,"x"
"239",9536.46938785412,-7954.39536261955,"x"
"240",9953.72978643489,-8784.74342888115,"x"
"241",9662.03875126888,-8147.6170863175,"x"
"242",9015.78084962517,-6803.88089206092,"x"
"243",9190.44529055999,-7072.13417390064,"x"
"244",9181.84957006728,-6807.09954023346,"x"
"245",9387.37867828817,-7395.59078047893,"x"
"246",9784.06560094713,-8212.53900986337,"x"
"247",9831.71436946511,-8491.95734254077,"x"
"248",9334.89039341304,-7440.7078419369,"x"
"249",10045.0322409872,-8902.17077874351,"x"
"250",10080.1782489055,-8874.52050804682,"x"
"251",9503.70744512191,-7719.16321353962,"x"
"252",10189.7698439904,-9102.86385142618,"x"
"253",10162.498020396,-9080.74153569353,"x"
"254",9688.08253000343,-8190.40757313481,"x"
"255",8862.56310645481,-6303.92705810343,"x"
"256",9793.8373679742,-8311.57747483958,"x"
"257",9248.23882211386,-7037.74967420966,"x"
"258",9867.01724502839,-8474.11322527683,"x"
"259",10172.7451181632,-9206.52912652854,"x"
"260",9719.56707035501,-8198.08398142049,"x"
"261",9937.87716192445,-8663.88846846077,"x"
"262",8843.09460275506,-6274.45125951049,"x"
"263",10284.150236329,-9511.8278444898,"x"
"264",9577.65269826405,-7856.86700623619,"x"
"265",9329.14551644487,-7395.76079507792,"x"
"266",10031.7824476555,-8983.56442761255,"x"
"267",10129.1890767706,-9204.75690744632,"x"
"268",9969.54566877828,-8923.72770133034,"x"
"269",9641.03091281863,-8156.91708255047,"x"
"270",10310.695363836,-9431.3576263643,"x"
"271",9085.75620698607,-6909.82229900125,"x"
"272",9626.1550078128,-8100.96760338094,"x"
"273",10422.9768896969,-9938.1570559135,"x"
"274",10335.6196007411,-9492.70362595242,"x"
"275",9700.84492539847,-8275.66815406559,"x"
"276",9292.10309656736,-7191.41139612017,"x"
"277",9606.35432593552,-8034.73980177793,"x"
"278",9881.61127261113,-8801.49059496481,"x"
"279",9648.44796425231,-7998.31198831853,"x"
"280",10146.3963177247,-9180.04563840877,"x"
"281",10127.1823111167,-9347.33391705796,"x"
"282",9696.36830182181,-8161.12254973739,"x"
"283",9903.48171350002,-8740.89713528223,"x"
"284",8940.57983503696,-6548.80158186195,"x"
"285",9289.51897898567,-7263.86088892057,"x"
"286",9759.81190563448,-8125.96195877321,"x"
"287",9716.08000237296,-8165.30128200939,"x"
"288",9863.28960418973,-8420.8805256044,"x"
"289",9329.12699811795,-7317.04295223699,"x"
"290",9704.13601360678,-8187.00787009126,"x"
"291",9213.84740701705,-7128.13768659794,"x"
"292",10258.939698185,-9430.20285586177,"x"
"293",9919.42753605543,-8603.70605020217,"x"
"294",9870.14323530112,-8622.9696759296,"x"
"295",10055.705968252,-8931.78022536431,"x"
"296",9756.87038530737,-8175.12898885247,"x"
"297",10001.2600419298,-8826.54813652905,"x"
"298",9911.33401094035,-8492.77484315856,"x"
"299",8949.31442167178,-6264.80802199134,"x"
"300",9641.09000892812,-8019.59120834242,"x"
"301",9721.93487305562,-8205.24954352514,"x"
"302",10023.5487112218,-8834.05199218204,"x"
"303",10290.632842027,-9755.84896043022,"x"
"304",9610.03253597584,-8091.45374203734,"x"
"305",9677.92328429685,-8015.88781959883,"x"
"306",9423.84073864634,-7512.12724065051,"x"
"307",9919.99444245805,-8873.75807193088,"x"
"308",9428.73118759122,-7489.33418057129,"x"
"309",10316.933554951,-9555.41055438531,"x"
"310",9297.92407892089,-7412.40598545044,"x"
"311",9813.75488614015,-8397.39179639148,"x"
"312",9883.8755345328,-8660.84109657431,"x"
"313",9501.63431273713,-7714.19600153465,"x"
"314",9458.71649298157,-7722.47018681063,"x"
"315",9206.90339622492,-7135.57086721697,"x"
"316",9871.49442044246,-8604.5160622194,"x"
"317",9962.38356076941,-8783.77626104069,"x"
"318",9996.1532508441,-9080.32974419142,"x"
"319",10035.8934447022,-8841.8830333777,"x"
"320",9658.16284742708,-8120.43014324182,"x"
"321",9526.57201660546,-7865.27358881572,"x"
"322",9836.08487325614,-8342.47262921561,"x"
"323",9801.03363495292,-8337.96198631382,"x"
"324",9729.44847853476,-8197.71194753121,"x"
"325",9928.9282742783,-8830.61019098012,"x"
"326",9944.2789170696,-8644.9227266974,"x"
"327",9376.40973299159,-7426.22305720357,"x"
"328",9342.98605269191,-7445.15043772358,"x"
"329",9127.13719773411,-7031.44935324545,"x"
"330",9411.73351973231,-7549.3235624877,"x"
"331",9606.91896140489,-7915.52171965951,"x"
"332",9758.02838908552,-8326.52334979722,"x"
"333",9730.09795304455,-8337.6152133173,"x"
"334",10092.3573669312,-9223.17931818787,"x"
"335",9586.96022225946,-7816.88540146737,"x"
"336",10043.7827216633,-8872.83319806827,"x"
"337",9398.76695152274,-7525.08833505502,"x"
"338",10030.1453472735,-8966.0218244138,"x"
"339",9975.00405167276,-8802.33365754403,"x"
"340",9342.25510960554,-7408.6982204226,"x"
"341",9593.7833040024,-7891.98809558124,"x"
"342",10246.2433073036,-9368.896633632,"x"
"343",9788.73769409627,-8315.13770241016,"x"
"344",10421.5326063222,-9777.4996316431,"x"
"345",9760.22815544795,-8336.32849293483,"x"
"346",10050.7666543414,-8786.84284305644,"x"
"347",9963.83606007214,-8701.38892446312,"x"
"348",9724.51738624673,-8256.03322599458,"x"
"349",9145.13021929018,-7041.52372022097,"x"
"350",9099.18090696886,-6911.39433474646,"x"
"351",9847.23822968644,-8473.94505459815,"x"
"352",9773.92565363259,-8412.81545497201,"x"
"353",9302.42393405357,-7381.66863549105,"x"
"354",9976.58563602821,-8639.35501679388,"x"
"355",9678.31427869104,-7987.60953217443,"x"
"356",10176.9567846039,-9225.7471159366,"x"
"357",9379.22388411145,-7453.47269125362,"x"
"358",9685.43934352763,-8160.06516831591,"x"
"359",9287.52898507025,-7208.06571930254,"x"
"360",9481.4760517417,-7636.10688202481,"x"
"361",9603.33995973527,-7870.35904506597,"x"
"362",9638.42909532493,-8037.35133531142,"x"
"363",9646.8838556223,-8074.45835782216,"x"
"364",10188.7738259428,-9204.87520508546,"x"
"365",9539.07717868531,-7759.94615440202,"x"
"366",9990.80452128971,-8737.80638888031,"x"
"367",9417.81609252175,-7543.54890608183,"x"
"368",9214.92322852896,-6969.84471014456,"x"
"369",9715.67951681694,-8258.18516445362,"x"
"370",9725.06005779448,-8185.95980424092,"x"
"371",9414.42059816354,-7541.35512734937,"x"
"372",9904.38563600141,-8572.50877288102,"x"
"373",9901.29989926066,-8696.8099817372,"x"
"374",9233.97607429158,-7184.92220900625,"x"
"375",10086.8231275455,-9064.06963038942,"x"
"376",9135.84485898029,-6821.87543318429,"x"
"377",9057.22221652715,-6844.6501437919,"x"
"378",9798.86426526927,-8398.47689271018,"x"
"379",9795.99728511565,-8545.74268311517,"x"
"380",9164.72566159703,-7086.61967521748,"x"
"381",10035.7127083631,-8872.63217992889,"x"
"382",9878.28981362453,-8650.23441091111,"x"
"383",10119.6890500228,-9061.2887585652,"x"
"384",9795.771621354,-8321.01048969721,"x"
"385",9925.31772675648,-8685.81303076082,"x"
"386",9257.10346486014,-7063.0405886192,"x"
"387",9844.95618579307,-8559.26243540659,"x"
"388",10154.5109980232,-9208.47139752318,"x"
"389",9887.17832833584,-8669.4474070607,"x"
"390",9808.4007194953,-8390.97280681735,"x"
"391",9053.06768225466,-6707.30443343109,"x"
"392",9503.22140774653,-7714.49657282262,"x"
"393",9140.58569195372,-6787.75134826912,"x"
"394",10117.2780795898,-9066.13458351102,"x"
"395",9385.98002380798,-7292.84080550928,"x"
"396",10137.8231481763,-9230.6975040032,"x"
"397",9844.4958007542,-8295.31250958333,"x"
"398",10070.7337573504,-9262.55699001318,"x"
"399",9511.39777634835,-7809.56530237204,"x"
"400",8996.24576919249,-6661.17467508525,"x"
"401",9876.5136576874,-8565.97306059267,"x"
"402",10501.987903326,-9970.51782082551,"x"
"403",9687.42893685928,-8089.42157392065,"x"
"404",9490.36436213502,-7791.01681121674,"x"
"405",10045.7395673664,-8810.1975979082,"x"
"406",9875.49328280003,-8878.30885486888,"x"
"407",9749.4020193015,-8222.13146927249,"x"
"408",9823.88044360017,-8547.04099007471,"x"
"409",9756.82754958534,-8313.26459793921,"x"
"410",9787.26558481632,-8324.06770252178,"x"
"411",10131.0096828769,-9050.65224526953,"x"
"412",9645.85031373053,-8042.97952993589,"x"
"413",9843.39339618437,-8539.91742944111,"x"
"414",10157.014284085,-9224.2412367633,"x"
"415",9829.63656170064,-8491.98420239187,"x"
"416",9439.61215002449,-7599.06849322115,"x"
