"","Estimate","upperCI","Cul"
"2282",24526.5596647054,25216.24068057,"x"
"2283",25088.1557857048,26133.9701221782,"x"
"2284",25186.6910500356,26446.7735056023,"x"
"2285",24527.4977561479,25061.6111986422,"x"
"2286",24539.1760492086,25216.2769143027,"x"
"2287",24596.3302248427,25449.9973480504,"x"
"2288",24483.1525989767,25037.4603780943,"x"
"2289",24640.9696492476,25283.4137926091,"x"
"2290",24702.3831162958,25363.3678879834,"x"
"2291",25458.9299698657,27074.1009221205,"x"
"2292",24736.5684776131,25668.3092401721,"x"
"2293",24453.3440355337,25010.4883148492,"x"
"2294",25160.5801379627,26276.9049425468,"x"
"2295",24217.7322818908,24716.6837547797,"x"
"2296",24547.662276875,24930.3398998262,"x"
"2297",24844.5077430454,25887.7532193354,"x"
"2298",24591.6804166016,25188.0132442843,"x"
"2299",24856.6041795747,25959.6432903123,"x"
"2300",24774.9600350567,25423.2700758308,"x"
"2301",24911.3937573424,26030.9523080889,"x"
"2302",24487.3808302469,25165.8425483845,"x"
"2303",25380.1897178692,26978.558780754,"x"
"2304",24469.8686070896,24761.818320881,"x"
"2305",25175.7470120329,26402.7777848136,"x"
"2306",24805.9308286028,25760.6608343754,"x"
"2307",25250.9842454265,26507.5993212852,"x"
"2308",24452.8077938461,25199.1295680505,"x"
"2309",24607.1244719141,25461.249386537,"x"
"2310",25015.2629474001,26233.720747719,"x"
"2311",34336.6178211089,50098.9121692487,"x"
"2312",24950.9506183333,26076.9226246845,"x"
"2313",24642.2733471176,25362.8789534546,"x"
"2314",25658.0146295065,27458.6556596901,"x"
"2315",24416.0424695409,24878.465986961,"x"
"2316",24806.9906913903,25708.9471569199,"x"
"2317",25116.2849668357,26401.443713441,"x"
"2318",24480.9385986553,24827.1320027424,"x"
"2319",24394.0907523146,25030.4504518148,"x"
"2320",24915.5747207871,25621.3376192748,"x"
"2321",24537.5041737204,25132.9742280349,"x"
"2322",24373.5979146093,24699.8606435313,"x"
"2323",24424.4818941065,24928.1549620749,"x"
"2324",24508.4673124982,25145.4786224688,"x"
"2325",24642.4410807951,25554.6479045115,"x"
"2326",25691.2440538835,27566.5951494394,"x"
"2327",28252.8820123685,32765.5658832562,"x"
"2328",24552.2680263442,25064.0329055926,"x"
"2329",24629.1908818102,25229.4965671966,"x"
"2330",24894.5873664504,25905.6891582722,"x"
"2331",24561.1135577539,25329.1000127293,"x"
"2332",24722.7524501492,25452.2696120143,"x"
"2333",24373.6594863275,24880.2956148303,"x"
"2334",25384.693441896,26999.8348173211,"x"
"2335",25195.5507061351,26385.5129287288,"x"
"2336",24735.0677818585,25553.2700223485,"x"
"2337",24602.246656081,25227.3065208199,"x"
"2338",24550.6924222391,25123.4960113078,"x"
"2339",24479.6185683006,25164.0778541094,"x"
"2340",24699.6191928053,25060.9064143041,"x"
"2341",24303.5602016278,24789.6637639324,"x"
"2342",24864.3761859227,25758.207104138,"x"
"2343",24712.7665364472,25386.1393305454,"x"
"2344",24678.0623394493,25306.7838950665,"x"
"2345",25013.1857511641,26315.3124750639,"x"
"2346",24921.7733655333,26128.1827333636,"x"
"2347",24372.8153891419,25040.3756653456,"x"
"2348",24629.3889311791,25474.1346963669,"x"
"2349",24386.6804097734,24659.1392224852,"x"
"2350",24488.6924261927,25063.7373996374,"x"
"2351",24524.9301365696,25068.4870527116,"x"
"2352",24482.3518857404,25157.5495189389,"x"
"2353",25157.4961232201,26527.0520736459,"x"
"2354",24638.1027911951,25457.1907353712,"x"
"2355",24700.2016434997,25543.8300026319,"x"
"2356",25445.9122702701,26944.8101676518,"x"
"2357",25356.23361321,26625.7256138663,"x"
"2358",24860.5408758677,25780.5214302348,"x"
"2359",24605.1684446383,25425.9874776063,"x"
"2360",24498.0470053799,25111.1771333268,"x"
"2361",24579.2291319574,25369.1642924308,"x"
"2362",25682.9636284815,27515.5662922185,"x"
"2363",24773.6573413081,25611.3700288891,"x"
"2364",24417.2574790526,24912.1125407379,"x"
"2365",24438.2261677974,24894.058782753,"x"
"2366",25125.0773526843,26282.9470266902,"x"
"2367",24248.6458380996,24594.1988640631,"x"
"2368",25068.5428780221,26178.4061358567,"x"
"2369",24830.4800077336,25575.0061149983,"x"
"2370",25057.539693825,26249.0700765916,"x"
"2371",24330.6128719722,24718.7660068969,"x"
"2372",24912.4417930157,25941.5013660101,"x"
"2373",24376.7290939035,24893.8429630512,"x"
"2374",25045.0052946725,26161.783409477,"x"
"2375",25178.9848092883,26392.1946689705,"x"
"2376",24746.0368362883,25610.2084397052,"x"
"2377",24511.197252526,25092.1371205153,"x"
"2378",25487.2288472664,27274.5306652899,"x"
"2379",24959.0951117404,26045.4008754354,"x"
"2380",25706.7816621405,27153.6718412036,"x"
"2381",24735.1144517888,25615.3025348622,"x"
"2382",24898.2500095056,25848.2170371598,"x"
"2383",25562.0802150059,27034.4258829203,"x"
"2384",24505.2775841077,25233.5267365211,"x"
"2385",24745.6779703429,25638.1976747403,"x"
"2386",25130.4530816506,26358.3007024482,"x"
"2387",25072.6565625245,26221.8523423446,"x"
"2388",24830.5372438291,25658.759061512,"x"
"2389",27125.7571915483,30234.7922066535,"x"
"2390",24435.2053690662,25023.18699962,"x"
"2391",25121.067759724,26385.2640392008,"x"
"2392",24722.1074154749,25621.6581637365,"x"
"2393",24994.1705437275,25997.420061997,"x"
"2394",25182.2324299709,26571.4963909313,"x"
"2395",24574.1281026917,25062.7866056729,"x"
"2396",24627.8086858703,25557.7547975235,"x"
"2397",24830.4971075744,25681.7804698497,"x"
"2398",25488.7426158319,27162.8722352317,"x"
"2399",24449.7213507239,25084.1550405353,"x"
"2400",24885.8960323952,25805.8442587362,"x"
"2401",24223.8971379579,24553.5148656998,"x"
"2402",24654.6588068954,25254.1852999087,"x"
"2403",24804.3127880247,25677.3884148897,"x"
"2404",24862.9447061971,25865.8619842122,"x"
"2405",24941.1369019501,26038.1083321861,"x"
"2406",25500.9649837624,27054.7238284018,"x"
"2407",24439.6390309518,24979.9730267892,"x"
"2408",24622.8915248005,25380.866408395,"x"
"2409",24557.0370580487,25308.2062312087,"x"
"2410",25626.9716534471,27289.0169252026,"x"
"2411",24733.8768248913,25626.4167096555,"x"
"2412",24792.0864862888,25847.5331452199,"x"
"2413",25082.14208889,26036.7375463273,"x"
"2414",25113.3107718567,26443.848834693,"x"
"2415",24723.5645298724,25407.4061237193,"x"
"2416",24589.3577224366,25279.2908237234,"x"
"2417",24739.2104031065,25598.4115517312,"x"
"2418",24989.2612098439,26185.213457684,"x"
"2419",25672.7248004064,27259.972754791,"x"
"2420",25760.6245931615,27671.2352545337,"x"
"2421",24816.5273835283,25872.0343068982,"x"
"2422",24454.0861251207,25127.0538285592,"x"
"2423",24768.6898773535,25683.1033449529,"x"
"2424",24385.8617348815,24894.6163245704,"x"
"2425",25280.7348537458,26771.6178577986,"x"
"2426",24760.0461596242,25610.8997910304,"x"
"2427",24439.1100266507,24954.2208378428,"x"
"2428",24685.3493266201,25559.5647022573,"x"
"2429",24839.1385652263,25785.3954424708,"x"
"2430",24914.5216633932,26130.446432547,"x"
"2431",24479.207597507,24932.5352726095,"x"
"2432",25922.5640391567,27895.392118312,"x"
"2433",25292.6801394556,26824.8904673888,"x"
"2434",24425.0486627025,24969.4757599328,"x"
"2435",24939.5360479507,26185.5900228591,"x"
"2436",24578.7142129818,25313.7627790918,"x"
"2437",24796.9104385616,25724.1328696117,"x"
"2438",24755.2337988446,25545.6541562633,"x"
"2439",24820.3094741128,25895.2598363385,"x"
"2440",24425.8507538036,25020.1244843939,"x"
"2441",26205.6814793602,28159.7467142704,"x"
"2442",25087.1842252509,26303.1418094922,"x"
"2443",28249.1689272188,32765.6806915377,"x"
"2444",24529.65409479,25357.7759711338,"x"
"2445",25326.8685494031,26752.3632485098,"x"
"2446",24521.5639876394,25313.7499269356,"x"
"2447",25233.8543755202,26597.0465281969,"x"
"2448",24611.2621603883,25322.5336214584,"x"
"2449",24685.5623249636,25279.6875877308,"x"
"2450",24553.2474096338,25444.3087219737,"x"
"2451",24946.2295763807,25976.8368040305,"x"
"2452",24981.4007287426,26060.3045684402,"x"
"2453",24661.4274808595,25564.7600405994,"x"
"2454",24398.4109239909,24875.9165661114,"x"
"2455",24506.2002198825,25304.8919549344,"x"
"2456",24746.9636671965,25674.7617102234,"x"
"2457",25472.6462681819,27114.9349198741,"x"
"2458",24971.8963638373,26037.7782540082,"x"
"2459",24786.5590181986,25503.7539905003,"x"
"2460",25062.2064769467,26146.9779829375,"x"
"2461",25419.4808514604,26918.2026538227,"x"
"2462",24906.6648067115,25923.5037563067,"x"
"2463",24470.5214062547,25136.0156395634,"x"
"2464",25015.4564534255,26095.4583240288,"x"
"2465",25591.307093525,27186.5667016133,"x"
"2466",24824.7030696818,25808.3638993496,"x"
"2467",24422.7657178679,25082.2832037883,"x"
"2468",24530.5829296148,24896.1637774924,"x"
"2469",24625.2003764608,25367.0223773863,"x"
"2470",24674.6012189508,25617.262857023,"x"
"2471",25119.9886962679,26266.5641255241,"x"
"2472",24521.8012375462,25130.2601448083,"x"
"2473",24656.6028115418,25375.6487891247,"x"
"2474",25620.336509424,27191.8968499183,"x"
"2475",24749.0388273219,25683.4601949538,"x"
"2476",24692.2983141055,25398.517707593,"x"
"2477",24804.143764564,25769.3613924149,"x"
"2478",25378.2401995074,26875.0370444442,"x"
"2479",27934.403477961,32140.8021709285,"x"
"2480",25509.9445465404,27007.0930051695,"x"
"2481",24684.3799834279,25290.4399133358,"x"
"2482",24830.150783994,25649.0011025417,"x"
"2483",24243.8127265192,24710.036131422,"x"
"2484",24400.3742079986,25077.3008259626,"x"
"2485",24815.403397306,25913.8500786699,"x"
"2486",24514.3361315293,24953.2407349,"x"
"2487",24488.1489425622,25129.6057286898,"x"
"2488",24958.8842912261,25983.3275628034,"x"
"2489",24233.5421756622,24583.8783388878,"x"
"2490",24548.5138148513,25135.5194481927,"x"
"2491",25014.8050094793,26063.0195271354,"x"
"2492",24841.4187148158,25870.7745709034,"x"
"2493",25122.0097043699,26403.0352042414,"x"
"2494",24547.7613262656,25363.36707795,"x"
"2495",24368.4390752536,24716.6437733839,"x"
"2496",25093.5986193935,26249.3034151969,"x"
"2497",24556.4259464085,25232.0181163371,"x"
"2498",24804.5409946088,25541.7790011813,"x"
"2499",24813.8867767629,25784.4526589892,"x"
"2500",25339.0434216384,26830.9500192697,"x"
"2501",24363.5817051669,24697.9029596823,"x"
"2502",24715.3938450152,25401.2524122361,"x"
"2503",24544.6152569533,25229.0385821672,"x"
"2504",24631.3047859055,25394.1095405381,"x"
"2505",25716.1127922396,27674.0976915271,"x"
"2506",24610.5840202484,25435.0199696265,"x"
"2507",24276.6536023776,24795.5081956454,"x"
"2508",24603.5629174712,25130.4598112969,"x"
"2509",25584.1638172312,27297.1437665331,"x"
"2510",31517.2586683528,43245.8101857416,"x"
"2511",24598.1311546753,25270.1222300795,"x"
"2512",24982.1710553841,26044.1008773124,"x"
"2513",24717.2086336831,25175.1653225304,"x"
"2514",24700.1980156547,25474.734720744,"x"
"2515",24427.9521460698,25067.4670507625,"x"
"2516",24962.225233453,25938.5580398031,"x"
"2517",25012.7803749226,26115.5802021688,"x"
"2518",24516.0702000888,25073.1006572359,"x"
"2519",24648.4225693181,25401.6210498768,"x"
"2520",24570.8513350336,24827.0840654903,"x"
"2521",24821.8468402745,25866.3256582189,"x"
"2522",24397.8336537611,24928.623867904,"x"
"2523",25161.5449624756,26589.6824303794,"x"
"2524",24382.9002372321,24889.04804104,"x"
"2525",24334.2374715505,24904.8668183699,"x"
"2526",24688.2885128601,25646.2531076565,"x"
"2527",25288.1802235025,26675.3297754421,"x"
"2528",24938.6309038084,26011.399065836,"x"
"2529",24829.4191466374,25494.9996897739,"x"
"2530",24389.5033534594,24867.0088511249,"x"
"2531",24509.9882225422,25005.6834934087,"x"
"2532",24698.8625839804,25491.7964171231,"x"
"2533",24965.2174299659,26120.0766731954,"x"
"2534",25447.0382225991,27104.2497054908,"x"
"2535",24825.9880814365,25749.9413252013,"x"
"2536",24746.3570316954,25694.3499208134,"x"
"2537",24511.8663830888,25007.7860615544,"x"
"2538",24451.1455259314,25180.1413998548,"x"
"2539",24775.4536356832,25768.3781771161,"x"
"2540",24783.9149204509,25511.8289287802,"x"
"2541",24548.0106683958,25534.7854737868,"x"
"2542",24295.5082828421,24833.2230185504,"x"
"2543",26190.1524962952,28385.6312797238,"x"
"2544",24907.6555100635,26030.4763964029,"x"
"2545",24774.6996157178,25765.472400154,"x"
"2546",24479.5758576239,25085.1331460942,"x"
"2547",24510.8297326704,24917.5081703949,"x"
"2548",24693.5354433043,25345.7141523758,"x"
"2549",24709.2000703601,25475.3475621422,"x"
"2550",24692.3161189755,25441.0767501217,"x"
"2551",24598.5406730507,25245.9264755963,"x"
"2552",25575.4060661957,27387.150032778,"x"
"2553",24330.3840420727,24833.1082247925,"x"
"2554",24794.7481500631,25703.0159952465,"x"
"2555",26059.2876236162,27681.6554599876,"x"
"2556",24315.0374035419,24854.4284588315,"x"
"2557",24366.7663949811,24829.661860692,"x"
"2558",25123.2690760647,26398.4770956873,"x"
"2559",24660.2163773889,25300.9878356851,"x"
"2560",24696.448453606,25427.430842415,"x"
"2561",25130.675956076,26441.8854283947,"x"
"2562",25262.1609858741,26675.9734671552,"x"
"2563",24563.0082673176,25336.863400397,"x"
"2564",24305.9283478389,24790.2778847997,"x"
"2565",24492.688607299,24871.7782709205,"x"
"2566",24417.98766942,24949.7180678173,"x"
"2567",24595.8196856773,25455.5228184536,"x"
"2568",24600.8588099692,25394.2269956661,"x"
"2569",24653.0821418271,25438.841224882,"x"
"2570",25112.0258405106,26407.6800633594,"x"
"2571",24777.7542983123,25641.3817046187,"x"
"2572",25246.6147353144,26590.709479451,"x"
"2573",24495.7559163726,25247.3027022822,"x"
"2574",24761.7462934468,25465.5521325562,"x"
"2575",24995.3391431399,26121.0423951812,"x"
"2576",24573.0252027422,25346.4053711605,"x"
"2577",25034.5002542879,26230.8690097924,"x"
"2578",24518.4780633413,25240.1063157233,"x"
"2579",24521.9846079045,25103.7391934936,"x"
"2580",24373.9804701655,24879.8455244554,"x"
"2581",24624.8478645607,25297.4207557997,"x"
"2582",25354.01694754,26913.3012217868,"x"
"2583",25436.5294506754,27064.2674669923,"x"
"2584",24625.8079765312,25008.2436527067,"x"
"2585",25144.5196797066,26339.2726425766,"x"
"2586",25012.8132093832,26106.0707749983,"x"
"2587",24884.3330621558,26067.0103003516,"x"
"2588",24919.0149650289,25950.8719349777,"x"
"2589",24742.0929128428,25508.7577597577,"x"
"2590",24744.50783056,25653.109976475,"x"
"2591",24649.1060480786,25589.469056626,"x"
"2592",24445.5827812254,25025.2593290358,"x"
"2593",24712.8476892802,25629.4925293372,"x"
"2594",24450.493876587,24875.813607384,"x"
"2595",24514.1105620465,24993.3296878868,"x"
"2596",25442.017618293,26939.4099177451,"x"
"2597",24631.0041062112,25367.3865998894,"x"
"2598",24742.3830912393,25496.3110968653,"x"
"2599",25147.2644187322,26375.5274682395,"x"
"2600",24895.0079270841,25873.325663163,"x"
"2601",25071.0172887518,26429.2291688836,"x"
"2602",24553.7689921494,25306.9215267984,"x"
"2603",24490.4477377649,25231.0983307565,"x"
"2604",24529.4652713863,25073.9012920475,"x"
"2605",24429.1511101711,25123.0214147049,"x"
"2606",25371.3637268786,26817.9615137216,"x"
"2607",24950.477136663,26054.9787320108,"x"
"2608",26853.0276445482,29595.2723928167,"x"
"2609",24544.3135413632,25210.3738616749,"x"
"2610",24585.1503402784,25047.1609526054,"x"
"2611",25078.7146084826,26243.3722118393,"x"
"2612",24245.453396604,24632.9569483738,"x"
"2613",25182.2952926333,26612.0363115075,"x"
"2614",24991.3374034325,25780.4623154218,"x"
"2615",24593.8279382536,25375.7468297426,"x"
"2616",25501.8792393278,27170.4315705629,"x"
"2617",24310.3308513133,24677.491219888,"x"
"2618",25306.2490902107,26809.1441840696,"x"
"2619",24666.0294599813,25554.6680857469,"x"
"2620",24824.3673084998,25793.9398985923,"x"
"2621",24246.2973121456,24539.6803465892,"x"
"2622",24256.3740259007,24936.2415579059,"x"
"2623",24874.7970541318,25931.0957202612,"x"
"2624",25022.2634590786,26143.3636567709,"x"
"2625",24654.1456538769,25383.2220524232,"x"
"2626",24639.8060444697,25469.1956897426,"x"
"2627",24504.8984889792,25097.6867686886,"x"
"2628",24402.5532996018,25073.8746996179,"x"
"2629",24908.476433301,25812.4949671354,"x"
"2630",24708.4992175144,25494.759989614,"x"
"2631",25279.3083085409,26660.9521564047,"x"
"2632",25524.2295391149,27112.6642193758,"x"
"2633",24300.981941759,24969.1761655819,"x"
"2634",24682.3383080011,25367.0889780694,"x"
"2635",24601.6481353162,25371.1689787895,"x"
"2636",24556.828986294,24948.2646501572,"x"
"2637",24692.7539250637,25634.9820863612,"x"
"2638",25168.0454359124,26543.2217536593,"x"
"2639",25227.20193486,26492.1814920795,"x"
"2640",24534.0840664466,25346.1273859218,"x"
"2641",24977.4813930991,26055.7749657046,"x"
"2642",24312.7954599384,24584.9084086682,"x"
"2643",24850.2762766711,25873.0089422835,"x"
"2644",24984.4394791149,26140.9734033476,"x"
"2645",25333.2190849546,26924.4630360411,"x"
"2646",24561.4758431782,25312.6342207314,"x"
"2647",25066.1110524611,26331.926578841,"x"
"2648",24399.9383557846,24982.9718884571,"x"
"2649",24346.3503736113,24735.3100226793,"x"
"2650",24605.0745605434,25237.3574184546,"x"
"2651",24548.3505612661,25299.9638013129,"x"
"2652",25391.2464062796,26823.4125488126,"x"
"2653",25095.9585993248,26382.8032962912,"x"
"2654",26255.3237877691,28645.5925848586,"x"
"2655",24603.6849618214,25264.5728626326,"x"
"2656",24589.6333255346,25464.3383992079,"x"
"2657",24590.6009519902,25155.5124932387,"x"
"2658",24957.6072474638,26128.897755262,"x"
"2659",25017.5509023645,26193.2513933983,"x"
"2660",24379.0725696762,25010.5750964086,"x"
"2661",24925.8726308561,25827.9280151926,"x"
"2662",24497.2331161538,25118.1901583314,"x"
"2663",24307.1836871442,24847.9165837408,"x"
"2664",24288.3697260077,24842.5747486201,"x"
"2665",25032.045533541,26001.9367448586,"x"
"2666",25082.9859290667,26224.5107439437,"x"
"2667",25437.0974410636,27065.5617192071,"x"
"2668",24867.5690306874,25650.2116155915,"x"
"2669",24608.7126749487,25194.8518936001,"x"
"2670",25339.8791096987,26832.1063303859,"x"
"2671",24552.946712042,25246.4341188259,"x"
"2672",25195.5528011118,26441.4855791224,"x"
"2673",24767.6864155311,25585.3808893182,"x"
"2674",24480.5965938047,25095.2989676235,"x"
"2675",24476.9125597626,25084.3625154466,"x"
"2676",25120.0051197188,26564.9986904309,"x"
"2677",24589.1051251869,25261.0394436579,"x"
"2678",24626.0459385621,25387.8847642,"x"
"2679",25052.4999671874,26300.895581444,"x"
"2680",24507.0648664027,25083.3578848892,"x"
"2681",24154.1590512341,24508.2841050329,"x"
"2682",24916.9367952541,25875.5991822385,"x"
"2683",24723.3331742928,25413.7582250541,"x"
"2684",24912.049645821,25956.8868284776,"x"
"2685",24806.1164408304,25778.8864499561,"x"
"2686",24838.6894912986,25850.9157537982,"x"
"2687",25972.4438269185,28156.4858916212,"x"
"2688",24735.6125900935,25450.9264286826,"x"
"2689",24796.8958227052,25602.400036094,"x"
"2690",24576.0954785913,25113.6277696023,"x"
"2691",25135.0485860017,26286.6823960636,"x"
"2692",24156.251771039,24660.5128153911,"x"
"2693",24657.0156521678,25198.0542227074,"x"
"2694",24589.663546758,25246.9435775943,"x"
"2695",24822.7924345295,25672.4166436242,"x"
"2696",24975.1956378408,25930.4654707205,"x"
"2697",24497.3519266612,25074.9858080048,"x"
"2698",25370.5918798673,26955.0687448722,"x"
"2699",25138.4078175312,26377.2185103775,"x"
"2700",25044.6896258342,26203.8905620675,"x"
"2701",25018.1436065029,26211.2994322893,"x"
"2702",24985.4364431133,26158.9752037285,"x"
"2703",24401.9784395586,25009.25782197,"x"
"2704",24287.4656714122,24783.8606190762,"x"
"2705",25016.4825238983,26161.0758775787,"x"
"2706",24526.67380553,25213.6558574955,"x"
"2707",24708.5715721793,25527.5687507596,"x"
"2708",25065.9740178125,26112.1678960859,"x"
"2709",24757.8293423312,25411.4483512874,"x"
"2710",24444.5816669241,25083.7861926483,"x"
"2711",24495.7544042478,25151.8446679912,"x"
"2712",24671.4623046169,25400.9969891286,"x"
"2713",25000.5971345286,26158.2109582856,"x"
"2714",24809.4079740748,25753.8646552902,"x"
"2715",25278.1891627967,26773.4775829323,"x"
"2716",25233.4849007457,26315.0090145776,"x"
"2717",24416.9485289771,24914.6236542669,"x"
"2718",24592.4658576997,25321.5410750935,"x"
"2719",25124.8710094851,26198.2452070116,"x"
"2720",24572.2568811539,25234.0164677734,"x"
"2721",24762.8949966172,25649.7313450407,"x"
"2722",24474.8226891534,25000.4694607507,"x"
"2723",25497.351751355,27162.9724513352,"x"
"2724",25082.7140148059,26346.8454349958,"x"
"2725",25041.117119225,26205.8247192114,"x"
"2726",24632.7723705874,25317.8748883418,"x"
"2727",24515.7176610794,25167.8704196844,"x"
"2728",24721.2140338376,25574.771548702,"x"
"2729",24897.3145938321,25778.9432224337,"x"
"2730",24919.5381443851,25835.225109849,"x"
"2731",24621.3655957877,25467.7616934148,"x"
"2732",24919.8786945347,25959.4375467566,"x"
"2733",25218.4029573201,26595.1256985548,"x"
"2734",24607.3053134666,25266.0869616387,"x"
"2735",24798.2913311378,25784.7530596736,"x"
"2736",24614.9942039062,25467.4308073497,"x"
"2737",25059.9677760233,26192.2442489278,"x"
"2738",24845.3567241657,25845.5069977079,"x"
"2739",24491.0836746953,25141.2525122869,"x"
"2740",24731.3042746683,25515.3727017571,"x"
"2741",24558.9002557995,25352.748988751,"x"
"2742",25207.1240353156,26576.6080450659,"x"
"2743",27320.3858342457,30549.1619488494,"x"
"2744",24972.7075880358,25967.1219254981,"x"
"2745",24898.0619069526,25644.672031902,"x"
"2746",24508.1019583063,25111.0131526276,"x"
"2747",24832.4550768527,25888.9949150855,"x"
"2748",24605.4108532435,25309.9057181174,"x"
"2749",24465.9132418419,25075.6341926266,"x"
"2750",24432.3773314317,24949.5760610241,"x"
"2751",24832.0972658067,25674.0114547,"x"
"2752",24677.5791170549,25272.6186543805,"x"
"2753",25124.2041710198,26386.8684402423,"x"
"2754",24425.9014525307,24800.1525842699,"x"
"2755",24614.6123919769,25431.40279682,"x"
"2756",24199.4148013768,24552.8598496807,"x"
"2757",24550.4890675608,25038.4873183266,"x"
"2758",24642.1696810689,25462.5865090151,"x"
"2759",24919.0579818194,25982.9092364038,"x"
"2760",24937.6755457825,26006.0918024668,"x"
"2761",25257.6527850435,26441.6832330177,"x"
"2762",24852.5201357246,25846.4229986219,"x"
"2763",25962.0492391654,27991.1187384606,"x"
"2764",25056.0878569596,26237.3193734235,"x"
"2765",24706.6822346501,25669.1776541486,"x"
"2766",24761.7175295553,25699.6953487036,"x"
"2767",24483.120965057,24930.8364772637,"x"
"2768",25243.2505548087,26790.6551174582,"x"
"2769",24813.3474605648,25630.445050165,"x"
"2770",24944.4976020206,25871.2001558326,"x"
"2771",24440.9514906733,25153.7863679688,"x"
"2772",24710.1143644004,25338.212514071,"x"
"2773",25524.503553094,27033.607905875,"x"
"2774",24543.1762881971,25413.1174343575,"x"
"2775",24435.7721853618,24867.8625122864,"x"
"2776",24627.1734466374,25480.2130830213,"x"
"2777",24474.8932788367,24989.4057250357,"x"
"2778",25033.9225638086,26153.3808278625,"x"
"2779",24952.3693093755,26037.3609174637,"x"
"2780",24754.4448027808,25440.9301452448,"x"
"2781",24898.8501384401,25769.6300963078,"x"
"2782",25102.8634153265,26282.8458196807,"x"
"2783",24644.6883988126,25508.8806361599,"x"
"2784",24311.6172591835,24735.7332345583,"x"
"2785",24511.9476703587,25194.8724459781,"x"
"2786",24697.0563231715,25459.2875287301,"x"
"2787",24873.1079264187,25757.6166850216,"x"
"2788",24832.7402537174,25714.6291778115,"x"
"2789",25247.4269036567,26535.4192590334,"x"
"2790",25092.168578528,26261.650730054,"x"
"2791",24735.8494450792,25516.0639604168,"x"
"2792",24945.8705875836,26027.1335088954,"x"
"2793",25287.2986555833,26647.0070432864,"x"
"2794",24536.0388865368,25268.0228069947,"x"
"2795",24734.3944049764,25565.5092337454,"x"
"2796",24581.7528312119,25339.9768373453,"x"
"2797",25269.3985430383,26740.300988345,"x"
"2798",24602.0656855033,25332.2611070035,"x"
"2799",24565.3521150802,24931.5168640094,"x"
"2800",25117.3423545112,26017.9819108712,"x"
"2801",25053.8057327228,26185.3301966494,"x"
"2802",24686.207012538,25505.2476414233,"x"
"2803",24960.7513525983,25913.5327429486,"x"
"2804",24610.8002344012,25252.2858475969,"x"
"2805",24645.169801879,25298.9645125663,"x"
"2806",24600.083740278,25120.7584958989,"x"
"2807",25307.9784812489,26833.0583060675,"x"
"2808",25391.3384576527,26897.0333527026,"x"
"2809",24664.314075821,25432.2246806693,"x"
"2810",24673.6425288076,25728.6473822393,"x"
"2811",24993.5472129784,26092.7344617201,"x"
"2812",24572.5284914612,25140.0428561118,"x"
"2813",25115.992007847,26212.6487642134,"x"
"2814",25007.6340666357,26223.3348526674,"x"
"2815",25148.2601790939,26455.0712905622,"x"
"2816",24970.7682705465,25806.3730418262,"x"
"2817",24325.6147353717,24725.2903090898,"x"
"2818",25183.5493642452,26279.4403806041,"x"
"2819",24993.9037627064,25989.802996085,"x"
"2820",25027.2203023046,26255.1478138935,"x"
"2821",24319.2840918952,24807.9131440134,"x"
"2822",24268.4594707145,24674.9062339892,"x"
"2823",25493.8547856652,27030.4988292284,"x"
"2824",24794.3127108012,25563.1285147788,"x"
"2825",24516.0485931376,25172.2795923924,"x"
"2826",24714.8184361252,25296.8474961248,"x"
"2827",24644.0928890412,25547.5701720497,"x"
"2828",25019.5537625272,26049.199575954,"x"
"2829",25176.6672825936,26434.8352329394,"x"
"2830",25027.1615806105,26248.9713081852,"x"
"2831",25116.7106183446,26250.7630236226,"x"
"2832",24780.2978640177,25773.423984855,"x"
"2833",25040.1646406872,26180.4837579676,"x"
"2834",24836.3527600186,25650.6600206343,"x"
"2835",24859.2902728768,25778.4924786537,"x"
"2836",24464.6181782506,25100.0534161415,"x"
"2837",25194.9804138857,26451.2388365001,"x"
"2838",24950.8999834963,25810.0455212057,"x"
"2839",25006.8553101037,26020.7666014788,"x"
"2840",24966.1810587946,25947.1239098862,"x"
"2841",24730.3689724397,25683.073219722,"x"
"2842",25062.7752267038,26092.4175693068,"x"
"2843",24527.1896193114,25201.0192655192,"x"
"2844",24563.1100708189,25314.5765343243,"x"
"2845",24635.3621334559,25269.0079596744,"x"
"2846",24938.0987196244,25789.2185349788,"x"
"2847",24523.3004808775,25035.2040548339,"x"
"2848",24289.1571925032,24743.5743335603,"x"
"2849",24799.6206034971,25740.6152756004,"x"
"2850",24999.8254558588,26032.5285836874,"x"
"2851",24536.4116817058,25165.9645888168,"x"
"2852",24553.504587813,25426.1456545505,"x"
"2853",24893.4367565308,26059.2053742443,"x"
"2854",25324.6890138961,26821.4483312955,"x"
"2855",24315.9913922564,24967.9766052959,"x"
"2856",25080.0788411032,26176.9552998817,"x"
"2857",24931.7549276986,25876.1330285939,"x"
"2858",24913.8296694439,26006.4604401471,"x"
"2859",24483.818380375,24929.6223801284,"x"
"2860",24692.5902600784,25608.7649102272,"x"
"2861",24804.8467925722,25704.0832384292,"x"
"2862",24412.0898774849,25061.2852754053,"x"
"2863",24146.8982344449,24509.4771200238,"x"
"2864",24462.8001343297,24909.9948794209,"x"
"2865",25293.9256218173,26701.7700420413,"x"
"2866",25014.0256333872,25972.0125137188,"x"
"2867",24612.6816792525,25345.5773609236,"x"
"2868",25295.1294389287,26591.960511863,"x"
